Brand,Seller SKU,Product Name,Status,MP SKU ID,MP ITEM ID,Quantity
Banana Republic,1200026642034_DELETED_2025-11-07_08-40-13,Luxury-Touch Performance Golf Polo,deleted,1173192,498038,0
Banana Republic,1200026642201_DELETED_2025-11-07_08-40-14,Luxury-Touch Performance Golf Polo,deleted,1172110,498039,0
Banana Republic,1200026642218_DELETED_2025-11-07_08-40-14,Luxury-Touch Performance Golf Polo,deleted,1172111,498039,0
Banana Republic,1200026642225_DELETED_2025-11-07_08-40-14,Luxury-Touch Performance Golf Polo,deleted,1172112,498039,0
Banana Republic,1200026642232_DELETED_2025-11-07_08-40-14,Luxury-Touch Performance Golf Polo,deleted,1172113,498039,0
Banana Republic,1200047138820_DELETED_2025-11-07_08-40-14,Signature Pique Polo,deleted,1172114,498040,0
Banana Republic,1200047088323_DELETED_2025-11-07_08-40-14,Signature Pique Polo,deleted,1172115,498040,0
Banana Republic,1200047088330_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172116,498040,0
Banana Republic,1200047088347_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172117,498040,0
Banana Republic,1200047088354_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172118,498040,0
Banana Republic,1200034962094_DELETED_2025-11-07_08-43-55,Signature Pique Polo,deleted,1172119,498041,0
Banana Republic,1200034238748_DELETED_2025-11-07_08-43-55,Signature Pique Polo,deleted,1172120,498041,0
Banana Republic,1200034238755_DELETED_2025-11-07_08-43-55,Signature Pique Polo,deleted,1172121,498041,0
Banana Republic,1200034238762_DELETED_2025-11-07_08-43-55,Signature Pique Polo,deleted,1172122,498041,0
Banana Republic,1200034238779_DELETED_2025-11-07_08-43-55,Signature Pique Polo,deleted,1172123,498041,0
Banana Republic,1200034962100_DELETED_2025-11-07_08-43-55,Signature Pique Polo,deleted,1172124,498041,0
Banana Republic,1200047138585_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172125,498042,0
Banana Republic,1200047088088_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172126,498042,0
Banana Republic,1200047088095_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172127,498042,0
Banana Republic,1200047088101_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172128,498042,0
Banana Republic,1200047088118_DELETED_2025-11-07_08-40-15,Signature Pique Polo,deleted,1172129,498042,0
Banana Republic,1200047088606_DELETED_2025-11-07_08-40-16,Signature Pique Polo,deleted,1172130,498043,0
Banana Republic,1200047087883_DELETED_2025-11-07_08-40-16,Signature Pique Polo,deleted,1172131,498043,0
Banana Republic,1200047087890_DELETED_2025-11-07_08-40-16,Signature Pique Polo,deleted,1172132,498043,0
Banana Republic,1200047087906_DELETED_2025-11-07_08-40-16,Signature Pique Polo,deleted,1172133,498043,0
Banana Republic,1200047087913_DELETED_2025-11-07_08-40-16,Signature Pique Polo,deleted,1172134,498043,0
Banana Republic,1200047088620_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172140,498045,0
Banana Republic,1200047087920_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172141,498045,0
Banana Republic,1200047087937_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172142,498045,0
Banana Republic,1200047087944_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172143,498045,0
Banana Republic,1200047087951_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172144,498045,0
Banana Republic,1200047088644_DELETED_2025-11-07_08-40-17,Signature Pique Polo,deleted,1172135,498044,0
Banana Republic,1200047087968_DELETED_2025-11-07_08-40-17,Signature Pique Polo,deleted,1172136,498044,0
Banana Republic,1200047087975_DELETED_2025-11-07_08-40-17,Signature Pique Polo,deleted,1172137,498044,0
Banana Republic,1200047087982_DELETED_2025-11-07_08-40-17,Signature Pique Polo,deleted,1172138,498044,0
Banana Republic,1200047087999_DELETED_2025-11-07_08-40-17,Signature Pique Polo,deleted,1172139,498044,0
Banana Republic,1200047138707_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172145,498046,0
Banana Republic,1200047088200_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172146,498046,0
Banana Republic,1200047088217_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172147,498046,0
Banana Republic,1200047088224_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172148,498046,0
Banana Republic,1200047088231_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172149,498046,0
Banana Republic,1200047138714_DELETED_2025-11-07_08-40-18,Signature Pique Polo,deleted,1172150,498046,0
Banana Republic,1400001795339_DELETED_2025-11-07_08-36-46,Signature Pique Polo,deleted,1172156,498048,0
Banana Republic,1400001795346_DELETED_2025-11-07_08-36-46,Signature Pique Polo,deleted,1172157,498048,0
Banana Republic,1400001795353_DELETED_2025-11-07_08-36-46,Signature Pique Polo,deleted,1172158,498048,0
Banana Republic,1400001795360_DELETED_2025-11-07_08-36-46,Signature Pique Polo,deleted,1172159,498048,0
Banana Republic,1400001795377_DELETED_2025-11-07_08-36-46,Signature Pique Polo,deleted,1172160,498048,0
Banana Republic,1400001795384_DELETED_2025-11-07_08-36-46,Signature Pique Polo,deleted,1172161,498048,0
Banana Republic,1200047138561_DELETED_2025-11-07_08-40-19,Signature Pique Polo,deleted,1172151,498047,0
Banana Republic,1200047088040_DELETED_2025-11-07_08-40-19,Signature Pique Polo,deleted,1172152,498047,0
Banana Republic,1200047088057_DELETED_2025-11-07_08-40-19,Signature Pique Polo,deleted,1172153,498047,0
Banana Republic,1200047088064_DELETED_2025-11-07_08-40-19,Signature Pique Polo,deleted,1172154,498047,0
Banana Republic,1200047088071_DELETED_2025-11-07_08-40-19,Signature Pique Polo,deleted,1172155,498047,0
Banana Republic,1420003346421_DELETED_2025-11-07_08-40-20,Signature Pique Polo,deleted,1172162,498049,0
Banana Republic,1420003346438_DELETED_2025-11-07_08-40-20,Signature Pique Polo,deleted,1172163,498049,0
Banana Republic,1420003346445_DELETED_2025-11-07_08-40-20,Signature Pique Polo,deleted,1172164,498049,0
Banana Republic,1420003346452_DELETED_2025-11-07_08-40-20,Signature Pique Polo,deleted,1172165,498049,0
Banana Republic,1420003346469_DELETED_2025-11-07_08-40-20,Signature Pique Polo,deleted,1172166,498049,0
Banana Republic,1200034331258_DELETED_2025-11-07_08-40-21,French Terry Hoodie,deleted,1172175,498052,0
Banana Republic,1200034331265_DELETED_2025-11-07_08-40-21,French Terry Hoodie,deleted,1172176,498052,0
Banana Republic,1200034331272_DELETED_2025-11-07_08-40-21,French Terry Hoodie,deleted,1172177,498052,0
Banana Republic,1400001794639_DELETED_2025-11-07_08-36-47,Signature Pique Polo,deleted,1172167,498050,0
Banana Republic,1400001794646_DELETED_2025-11-07_08-36-47,Signature Pique Polo,deleted,1172168,498050,0
Banana Republic,1400001794653_DELETED_2025-11-07_08-36-47,Signature Pique Polo,deleted,1172169,498050,0
Banana Republic,1400001794660_DELETED_2025-11-07_08-36-47,Signature Pique Polo,deleted,1172170,498050,0
Banana Republic,1400001794677_DELETED_2025-11-07_08-36-47,Signature Pique Polo,deleted,1172171,498050,0
Banana Republic,1200034297776_DELETED_2025-11-07_08-40-21,French Terry Hoodie,deleted,1172172,498051,0
Banana Republic,1200034297783_DELETED_2025-11-07_08-40-21,French Terry Hoodie,deleted,1172173,498051,0
Banana Republic,1200034297790_DELETED_2025-11-07_08-40-21,French Terry Hoodie,deleted,1172174,498051,0
